Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,STATUS,SETTING GROUP B ACTIVE,,INACTIVE,ACTIVE,YES,LLN0 / ActSGB,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,CLOSE CIRCUIT SUPERVISION,I101,NORMAL,ALARM,YES,M120_GGIO1 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,TRIP CIRCUIT SUPERVISION-1,I102,NORMAL,ALARM,YES,M120_GGIO1/ Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,TRIP CIRCUIT SUPERVISION-2,I204,NORMAL,ALARM,YES,M120_GGIO2/ Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,SF6 PRESSURE LOW ALARM,I104,NORMAL,ALARM,YES,M120_GGIO1 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,SF6 PRESSURE LOW LOCKOUT,I105,NORMAL,ALARM,YES,M120_GGIO1 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,SPRING CHARGED,I109,NORMAL,ALARM,YES,M120_GGIO1 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,BUS RISER 87B MICOM WATCHDOG,I301,NORMAL,ALARM,YES,M120_GGIO3 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,MCB FAULT / BLOWN FUSE,I213,NORMAL,ALARM,YES,M120_GGIO2/ Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,INCOMER A AND B SEPAM WATCHDOG,I302,NORMAL,ALARM,YES,M120_GGIO3/ Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ALARM,SYNCHRO CHECK FAILLURE,,NORMAL,ALARM,YES,RSYN1 / SynFlt / stVal,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,VAMP ARC SENSOR TRIP,I112,NORMAL,TRIP,YES,M120_GGIO1 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,87B  MICOM TRIP-B,I209,NORMAL,TRIP,YES,M120_GGIO2 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,LOCKOUT TRIP,I208,NORMAL,TRIP,YES,M120_GGIO2 / Ind8,,BIT,3,,,,Parameters3,8,Parameters2.CB.TRIP,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 START,,NORMAL,START,YES,A51_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 TRIP,,NORMAL,TRIP,YES,A51_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 START,,NORMAL,START,YES,A51_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 TRIP,,NORMAL,TRIP,YES,A51_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P50N EARTH FAULT-1 START,,NORMAL,START,YES,A51N_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P50N EARTH FAULT-1 TRIP,,NORMAL,TRIP,YES,A51N_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P51N EARTH FAULT-2 START,,NORMAL,START,YES,A51N_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,TRIP,P51N EARTH FAULT-2 TRIP,,NORMAL,TRIP,YES,A51N_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ENERGY,POSITIVE ACTIVE ENERGY,,,,YES,MMTR1 / DmdWh,,UINT32,3,0,4294967295,1 kWh,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ENERGY,NEGATIVE ACTIVE ENERGY,,,,YES,MMTR1 / SupWh,,UINT32,3,0,4294967295,1 kWh,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ENERGY,POSITIVE REACTIVE ENERGY,,,,YES,MMTR1 / DmdVArh,,UINT32,3,0,4294967295,1 kVARh,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,ENERGY,NEGATIVE REACTIVE ENERGY,,,,YES,MMTR1 / SupVArh,,UINT32,3,0,4294967295,1 kVARh,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-1,,,,YES,MMXU1 / A / PhsA,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-2,,,,YES,MMXU1 / A / PhsB,,INT16U,3,0,65536,1A,Parameters5,,Parameters2.I,Parameters11,,3,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-3,,,,YES,MMXU1 / A / PhsC,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,RESIDUAL CURRENT,,,,YES,MMXU1 / A / neut,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-13,,,,YES,MMXU1 / PPV / PhsAB,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-23,,,,YES,MMXU1 / PPV / PhsBC,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-31,,,,YES,MMXU1 / PPV / PhsCA,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,NEUTRAL VOLTAGE,,,,YES,MMXU1 / PhV / res,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,FREQUENCY,,,,YES,MMXU1 / Hz,,INT16U,3,0,65536,1 Hz,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,ACTIVE POWER,,,,YES,MMXU1 / TotW,,INT16,3,-65536,65536,1 kW,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,REACTIVE POWER,,,,YES,MMXU1 / TotVAr,,INT16,3,-65536,65536,1 kVAR,,,,,,,
